date,price,market_cap,volume,cryptocurrency,symbol,percent_change_24h
2019-01-01,0.0308,1077394221.11,49723696.56,Cardano,ADA,22.3257
2019-02-01,0.0314,1098988306.42,14496842.54,Cardano,ADA,2.0043
2019-03-01,0.027,945634843.07,784808688.35,Cardano,ADA,-13.9541
2019-04-01,0.0307,1075018485.89,489425385.62,Cardano,ADA,13.6822
2019-05-01,0.0279,976205129.2,939654415.45,Cardano,ADA,-9.1918
2019-06-01,0.0313,1096635304.91,219346193.16,Cardano,ADA,12.3366
2019-07-01,0.0301,1054886904.84,439285723.59,Cardano,ADA,-3.807
2019-08-01,0.0322,1126220838.86,146401650.83,Cardano,ADA,6.7622
2019-09-01,0.0291,1019007290.23,627225498.68,Cardano,ADA,-9.5198
2019-10-01,0.0302,1058728781.64,465937686.04,Cardano,ADA,3.8981
2019-11-01,0.0318,1114216030.78,99049388.27,Cardano,ADA,5.2409
2019-12-01,0.0301,1053875755.04,53053527.58,Cardano,ADA,-5.4155
2020-01-01,0.0346,1210582924.83,314656541.26,Cardano,ADA,14.8696
2020-02-01,0.0376,1317589351.22,550613596.11,Cardano,ADA,8.8392
2020-03-01,0.0345,1208559189.48,13717737.82,Cardano,ADA,-8.275
2020-04-01,0.0366,1279668255.07,453448029.8,Cardano,ADA,5.8838
2020-05-01,0.0321,1122873453.89,733508787.25,Cardano,ADA,-12.2528
2020-06-01,0.0341,1194038733.88,774143651.7,Cardano,ADA,6.3378
2020-07-01,0.0378,1322113937.28,586525315.02,Cardano,ADA,10.7262
2020-08-01,0.0332,1161100150.21,889024067.85,Cardano,ADA,-12.1785
2020-09-01,0.0335,1173122126.87,392539717.56,Cardano,ADA,1.0354
2020-10-01,0.0383,1341536694.47,318631987.68,Cardano,ADA,14.3561
2020-11-01,0.0322,1127178616.45,718940156.37,Cardano,ADA,-15.9785
2020-12-01,0.032,1119284937.49,702760686.22,Cardano,ADA,-0.7003
2021-01-01,0.1094,3828880903.58,432144021.05,Cardano,ADA,242.0828
2021-02-01,0.1073,3754346600.59,828331484.61,Cardano,ADA,-1.9466
2021-03-01,0.1006,3520315102.8,360293923.96,Cardano,ADA,-6.2336
2021-04-01,0.1054,3688520787.11,787195099.15,Cardano,ADA,4.7781
2021-05-01,0.0996,3487176770.52,960696418.48,Cardano,ADA,-5.4587
2021-06-01,0.0974,3410324406.98,487338064.67,Cardano,ADA,-2.2039
2021-07-01,0.1058,3703005711.74,497216111.84,Cardano,ADA,8.5822
2021-08-01,0.0998,3492179889.36,313889998.12,Cardano,ADA,-5.6934
2021-09-01,0.0999,3496003998.17,458761843.71,Cardano,ADA,0.1095
2021-10-01,0.1032,3611316158.8,839584630.14,Cardano,ADA,3.2984
2021-11-01,0.1072,3753717631.01,833600797.93,Cardano,ADA,3.9432
2021-12-01,0.1031,3609380051.82,289386466.44,Cardano,ADA,-3.8452
2022-01-01,0.064,2239221813.64,562369865.14,Cardano,ADA,-37.961
2022-02-01,0.061,2135448586.34,277435469.6,Cardano,ADA,-4.6343
2022-03-01,0.0613,2146553329.68,801757756.46,Cardano,ADA,0.52
2022-04-01,0.063,2203818554.9,985945490.82,Cardano,ADA,2.6678
2022-05-01,0.0547,1913626719.67,445155730.66,Cardano,ADA,-13.1677
2022-06-01,0.0621,2175142897.83,162334762.99,Cardano,ADA,13.666
2022-07-01,0.0651,2279232481.07,855239458.3,Cardano,ADA,4.7854
2022-08-01,0.0622,2176239141.03,470283266.53,Cardano,ADA,-4.5188
2022-09-01,0.0597,2088775585.06,931123566.73,Cardano,ADA,-4.019
2022-10-01,0.0585,2048261495.61,117598388.67,Cardano,ADA,-1.9396
2022-11-01,0.0647,2263927376.79,617492598.34,Cardano,ADA,10.5292
2022-12-01,0.055,1924139128.02,320146681.23,Cardano,ADA,-15.0088
2023-01-01,0.0767,2685074552.29,785481917.93,Cardano,ADA,39.5468
2023-02-01,0.0696,2435703575.02,342518753.67,Cardano,ADA,-9.2873
2023-03-01,0.0632,2210634627.81,829719750.86,Cardano,ADA,-9.2404
2023-04-01,0.0727,2545720385.16,625677773.92,Cardano,ADA,15.1579
2023-05-01,0.0684,2394236016.83,247671786.78,Cardano,ADA,-5.9506
2023-06-01,0.0707,2475566312.45,853509249.05,Cardano,ADA,3.3969
2023-07-01,0.0648,2269317564.67,88219370.43,Cardano,ADA,-8.3314
2023-08-01,0.0675,2361960739.93,914218127.94,Cardano,ADA,4.0824
2023-09-01,0.0635,2224175741.83,620331793.68,Cardano,ADA,-5.8335
2023-10-01,0.076,2659961604.19,577032608.17,Cardano,ADA,19.5931
2023-11-01,0.0743,2601824049.04,574315312.61,Cardano,ADA,-2.1857
2023-12-01,0.0671,2347501701.31,549857661.84,Cardano,ADA,-9.7748
2024-01-01,0.0808,2826316476.8,919738123.54,Cardano,ADA,20.3968
2024-02-01,0.0789,2762749458.29,605579672.22,Cardano,ADA,-2.2491
2024-03-01,0.0804,2814253671.64,195827975.64,Cardano,ADA,1.8642
2024-04-01,0.0677,2368946686.18,363480542.09,Cardano,ADA,-15.8233
2024-05-01,0.0758,2654687362.3,771153238.67,Cardano,ADA,12.0619
2024-06-01,0.0713,2495795296.1,966234787.53,Cardano,ADA,-5.9853
2024-07-01,0.0676,2367710823.23,203801352.35,Cardano,ADA,-5.132
2024-08-01,0.0686,2401775763.47,104705781.15,Cardano,ADA,1.4387
2024-09-01,0.0823,2880687920.9,687930672.6,Cardano,ADA,19.9399
2024-10-01,0.0813,2846091018.72,188772054.74,Cardano,ADA,-1.201
2024-11-01,0.073,2555939765.19,511844354.74,Cardano,ADA,-10.1947
2024-12-01,0.068,2380459631.81,461738475.14,Cardano,ADA,-6.8656
2025-01-01,0.0801,2804123641.82,763610020.38,Cardano,ADA,17.7976
2025-02-01,0.084,2940309904.64,439339372.68,Cardano,ADA,4.8566
2025-03-01,0.0825,2886695995.29,893019144.73,Cardano,ADA,-1.8234
2025-04-01,0.0812,2842005913.37,990913360.26,Cardano,ADA,-1.5481
2025-05-01,0.0786,2752005648.2,255085912.16,Cardano,ADA,-3.1668
2025-06-01,0.0871,3050074411.57,616786588.33,Cardano,ADA,10.831
2025-07-01,0.0817,2859017565.51,74181474.35,Cardano,ADA,-6.264
2025-08-01,0.0817,2859890149.11,574083490.46,Cardano,ADA,0.0305
2025-09-01,0.0798,2791702118.66,85221223.23,Cardano,ADA,-2.3843
2025-10-01,0.0796,2784343361.64,113073563.23,Cardano,ADA,-0.2636
2025-11-01,0.0768,2688717733.11,481142539.08,Cardano,ADA,-3.4344
2025-12-01,0.0747,2615357778.0,569452536.11,Cardano,ADA,-2.7284
2026-01-01,0.0825,2889156447.64,720799855.43,Cardano,ADA,10.4689
2026-02-01,0.0779,2725789976.2,458496882.18,Cardano,ADA,-5.6545
2026-03-01,0.0899,3147984078.05,956271554.58,Cardano,ADA,15.4889
2026-04-01,0.0878,3073918980.17,198009270.77,Cardano,ADA,-2.3528
2026-05-01,0.0776,2716624210.06,936583708.99,Cardano,ADA,-11.6234
2026-06-01,0.0886,3102526568.51,990538733.12,Cardano,ADA,14.2052
2026-07-01,0.0784,2744631668.83,192546779.36,Cardano,ADA,-11.5356
2026-08-01,0.0885,3097534141.31,662330145.45,Cardano,ADA,12.8579
2026-09-01,0.0837,2930949104.82,149419764.32,Cardano,ADA,-5.378
2026-10-01,0.0842,2948045920.07,122104810.59,Cardano,ADA,0.5833
2026-11-01,0.0815,2853491250.37,588422160.54,Cardano,ADA,-3.2074
2026-12-01,0.0811,2837765722.5,332760057.54,Cardano,ADA,-0.5511
2014-01-01,0.4605,184200443.03,917780797.52,Solana,SOL,0.0
2014-02-01,0.4665,186605825.94,375936970.86,Solana,SOL,1.3059
2014-03-01,0.4578,183102322.58,521895881.74,Solana,SOL,-1.8775
2014-04-01,0.5106,204231127.78,137332709.62,Solana,SOL,11.5393
2014-05-01,0.4871,194835219.79,332870721.3,Solana,SOL,-4.6006
2014-06-01,0.5428,217100169.98,228551471.59,Solana,SOL,11.4276
2014-07-01,0.4836,193457514.15,37495077.27,Solana,SOL,-10.8902
2014-08-01,0.4723,188904818.41,586547218.04,Solana,SOL,-2.3533
2014-09-01,0.5069,202753414.37,981085923.9,Solana,SOL,7.331
2014-10-01,0.5087,203492058.7,923008588.71,Solana,SOL,0.3643
2014-11-01,0.5112,204485028.47,678041897.45,Solana,SOL,0.488
2014-12-01,0.5383,215306728.69,677662147.55,Solana,SOL,5.2922
2015-01-01,0.5632,225265285.22,879427688.85,Solana,SOL,4.6253
2015-02-01,0.4962,198475744.94,740711670.71,Solana,SOL,-11.8924
2015-03-01,0.566,226397771.66,876833580.36,Solana,SOL,14.0682
2015-04-01,0.4878,195106439.17,723062515.24,Solana,SOL,-13.8214
2015-05-01,0.5344,213774211.37,250092191.66,Solana,SOL,9.568
2015-06-01,0.5135,205408213.81,349181459.66,Solana,SOL,-3.9135
2015-07-01,0.5706,228247172.04,728158024.27,Solana,SOL,11.1188
2015-08-01,0.5254,210170609.42,219650970.76,Solana,SOL,-7.9197
2015-09-01,0.5699,227975662.96,578521852.79,Solana,SOL,8.4717
2015-10-01,0.4774,190965582.72,658902826.37,Solana,SOL,-16.2342
2015-11-01,0.5277,211076908.38,304074618.82,Solana,SOL,10.5314
2015-12-01,0.4965,198617543.39,245343898.88,Solana,SOL,-5.9028
2016-01-01,0.5914,236553125.78,36455730.56,Solana,SOL,19.0998
2016-02-01,0.5798,231930590.02,595033098.29,Solana,SOL,-1.9541
2016-03-01,0.502,200817868.57,1741250.69,Solana,SOL,-13.4147
2016-04-01,0.5256,210256460.63,926169343.19,Solana,SOL,4.7001
2016-05-01,0.5662,226465634.82,577740674.81,Solana,SOL,7.7092
2016-06-01,0.5961,238439304.49,61839367.18,Solana,SOL,5.2872
2016-07-01,0.5845,233793524.26,112337730.95,Solana,SOL,-1.9484
2016-08-01,0.5322,212862252.32,853265313.09,Solana,SOL,-8.9529
2016-09-01,0.5097,203897769.17,891169946.55,Solana,SOL,-4.2114
2016-10-01,0.6,240011998.76,90762999.5,Solana,SOL,17.7119
2016-11-01,0.5058,202322785.11,632289660.04,Solana,SOL,-15.7031
2016-12-01,0.5497,219886626.66,574877494.05,Solana,SOL,8.6811
2017-01-01,2.2807,912293694.37,763075240.16,Solana,SOL,314.8928
2017-02-01,2.3951,958042736.91,741081581.55,Solana,SOL,5.0147
2017-03-01,2.4811,992459830.85,239151091.19,Solana,SOL,3.5924
2017-04-01,2.4963,998511347.04,565364518.34,Solana,SOL,0.6097
2017-05-01,2.6105,1044217884.94,542989761.25,Solana,SOL,4.5775
2017-06-01,2.4402,976075891.03,881361769.54,Solana,SOL,-6.5256
2017-07-01,2.3126,925038393.16,622494162.18,Solana,SOL,-5.2288
2017-08-01,2.627,1050790478.79,700570558.69,Solana,SOL,13.5943
2017-09-01,2.7098,1083930495.68,211772828.94,Solana,SOL,3.1538
2017-10-01,2.6831,1073224566.21,558263705.29,Solana,SOL,-0.9877
2017-11-01,2.4552,982090665.2,402983504.03,Solana,SOL,-8.4916
2017-12-01,2.6927,1077078412.25,982605505.28,Solana,SOL,9.672
2018-01-01,1.1935,477384859.73,979379359.51,Solana,SOL,-55.6778
2018-02-01,1.1774,470947375.77,215126835.22,Solana,SOL,-1.3485
2018-03-01,1.3687,547487299.01,652118407.08,Solana,SOL,16.2523
2018-04-01,1.1578,463116088.17,543204468.93,Solana,SOL,-15.4106
2018-05-01,1.1802,472066369.88,792586250.68,Solana,SOL,1.9326
2018-06-01,1.3089,523551337.29,551718760.56,Solana,SOL,10.9063
2018-07-01,1.1628,465117026.68,814644728.5,Solana,SOL,-11.1611
2018-08-01,1.2136,485432028.92,558765479.86,Solana,SOL,4.3677
2018-09-01,1.3411,536455642.55,456180699.39,Solana,SOL,10.511
2018-10-01,1.3647,545868887.54,992620766.68,Solana,SOL,1.7547
2018-11-01,1.2177,487061096.91,222261742.39,Solana,SOL,-10.7732
2018-12-01,1.1614,464556719.92,369647091.54,Solana,SOL,-4.6204
2019-01-01,1.3681,547223350.23,163840073.6,Solana,SOL,17.7947
2019-02-01,1.3786,551443690.58,999274738.2,Solana,SOL,0.7712
2019-03-01,1.6431,657225271.89,562448179.6,Solana,SOL,19.1827
2019-04-01,1.4565,582584045.05,82848410.36,Solana,SOL,-11.357
2019-05-01,1.5248,609906557.39,513440191.05,Solana,SOL,4.6899
2019-06-01,1.5637,625498032.11,874873689.28,Solana,SOL,2.5564
2019-07-01,1.4796,591827390.65,484613699.29,Solana,SOL,-5.383
2019-08-01,1.6329,653170096.62,938693781.19,Solana,SOL,10.365
2019-09-01,1.5665,626605854.4,935448688.95,Solana,SOL,-4.067
2019-10-01,1.5312,612499797.04,156567436.66,Solana,SOL,-2.2512
2019-11-01,1.4584,583349603.7,23358924.15,Solana,SOL,-4.7592
2019-12-01,1.6029,641165451.74,45543295.45,Solana,SOL,9.911
2020-01-01,1.9099,763975725.29,321919797.75,Solana,SOL,19.1542
2020-02-01,1.701,680409428.62,773554426.28,Solana,SOL,-10.9383
2020-03-01,1.6313,652521846.03,500762899.79,Solana,SOL,-4.0986
2020-04-01,1.7163,686501465.33,49913964.44,Solana,SOL,5.2074
2020-05-01,1.674,669613887.24,992840428.05,Solana,SOL,-2.4599
2020-06-01,1.8966,758642257.85,337540167.86,Solana,SOL,13.2955
2020-07-01,1.8663,746535324.31,372864644.9,Solana,SOL,-1.5959
2020-08-01,1.5874,634963483.92,272764566.52,Solana,SOL,-14.9453
2020-09-01,1.7763,710533467.65,855683323.99,Solana,SOL,11.9015
2020-10-01,1.6852,674086912.31,868352285.22,Solana,SOL,-5.1295
2020-11-01,1.6387,655498152.62,199359757.43,Solana,SOL,-2.7576
2020-12-01,1.8823,752909059.85,772698736.35,Solana,SOL,14.8606
2021-01-01,4.6068,1842730436.68,805820821.06,Solana,SOL,144.7481
2021-02-01,5.3111,2124456555.73,744809174.6,Solana,SOL,15.2885
2021-03-01,4.8326,1933028700.46,688624480.4,Solana,SOL,-9.0107
2021-04-01,4.7828,1913102467.86,451178316.78,Solana,SOL,-1.0308
2021-05-01,4.9399,1975957389.92,586944841.1,Solana,SOL,3.2855
2021-06-01,5.076,2030418556.79,559112480.04,Solana,SOL,2.7562
2021-07-01,4.8575,1943005341.7,208259655.78,Solana,SOL,-4.3052
2021-08-01,5.0375,2015007060.66,525474711.46,Solana,SOL,3.7057
2021-09-01,5.3291,2131637242.22,688470520.73,Solana,SOL,5.7881
2021-10-01,4.9228,1969126797.32,641461216.0,Solana,SOL,-7.6237
2021-11-01,4.9207,1968296843.74,865106382.0,Solana,SOL,-0.0421
2021-12-01,4.7553,1902128355.56,222071555.36,Solana,SOL,-3.3617
2022-01-01,3.1274,1250963422.39,57406631.65,Solana,SOL,-34.2335
2022-02-01,3.1674,1266967348.97,516316812.52,Solana,SOL,1.2793
2022-03-01,2.7301,1092037164.37,952962094.99,Solana,SOL,-13.807
2022-04-01,2.8173,1126915918.77,66434145.52,Solana,SOL,3.1939
2022-05-01,2.8712,1148484967.51,857915134.64,Solana,SOL,1.914
2022-06-01,2.9166,1166643865.2,620690537.71,Solana,SOL,1.5811
2022-07-01,2.8807,1152299405.89,612767170.42,Solana,SOL,-1.2295
2022-08-01,3.0145,1205789941.06,851467341.64,Solana,SOL,4.6421
2022-09-01,2.9544,1181747892.97,523295567.1,Solana,SOL,-1.9939
2022-10-01,2.7159,1086370767.42,75853228.21,Solana,SOL,-8.0709
2022-11-01,2.9525,1180981267.18,986184617.51,Solana,SOL,8.7089
2022-12-01,2.8636,1145422559.78,546647286.15,Solana,SOL,-3.0109
2023-01-01,3.6039,1441574998.46,593653203.58,Solana,SOL,25.8553
2023-02-01,3.628,1451193944.33,181927964.53,Solana,SOL,0.6673
2023-03-01,3.5902,1436077891.59,67580546.62,Solana,SOL,-1.0416
2023-04-01,3.6928,1477129061.04,179736192.45,Solana,SOL,2.8586
2023-05-01,3.4841,1393653364.32,912375940.87,Solana,SOL,-5.6512
2023-06-01,3.7755,1510183616.28,397468127.44,Solana,SOL,8.3615
2023-07-01,3.7599,1503970846.98,828382219.41,Solana,SOL,-0.4114
2023-08-01,3.8167,1526683286.05,283940611.48,Solana,SOL,1.5102
2023-09-01,3.7153,1486103501.75,754683786.5,Solana,SOL,-2.658
2023-10-01,3.1726,1269029662.45,130400576.25,Solana,SOL,-14.6069
2023-11-01,3.7655,1506210946.48,426735334.52,Solana,SOL,18.69
2023-12-01,3.1567,1262668995.99,927618156.4,Solana,SOL,-16.1692
2024-01-01,3.592,1436786321.42,172420618.09,Solana,SOL,13.7896
2024-02-01,3.9803,1592132023.88,650612675.36,Solana,SOL,10.812
2024-03-01,3.4112,1364479689.14,258827024.24,Solana,SOL,-14.2986
2024-04-01,3.808,1523204594.39,319889555.64,Solana,SOL,11.6326
2024-05-01,3.9585,1583392829.97,718275774.43,Solana,SOL,3.9514
2024-06-01,3.5566,1422654587.04,110125487.14,Solana,SOL,-10.1515
2024-07-01,4.1038,1641500481.49,290209157.5,Solana,SOL,15.3829
2024-08-01,3.4635,1385383927.73,692899721.74,Solana,SOL,-15.6026
2024-09-01,3.7166,1486633189.89,769665170.83,Solana,SOL,7.3084
2024-10-01,4.0046,1601857527.66,77893743.74,Solana,SOL,7.7507
2024-11-01,3.5693,1427714437.09,929365384.83,Solana,SOL,-10.8713
2024-12-01,3.9286,1571454983.97,739640591.4,Solana,SOL,10.0679
2025-01-01,4.227,1690786784.24,60209037.61,Solana,SOL,7.5937
2025-02-01,4.0413,1616534260.55,377075366.26,Solana,SOL,-4.3916
2025-03-01,4.211,1684396665.44,724837026.12,Solana,SOL,4.198
2025-04-01,3.9913,1596536853.84,367357128.29,Solana,SOL,-5.2161
2025-05-01,4.2135,1685386768.33,186345836.81,Solana,SOL,5.5652
2025-06-01,3.7306,1492231768.05,38887242.86,Solana,SOL,-11.4606
2025-07-01,4.0076,1603057952.02,791431980.21,Solana,SOL,7.4269
2025-08-01,4.1662,1666493683.46,771077554.57,Solana,SOL,3.9572
2025-09-01,4.1217,1648674410.88,67848479.54,Solana,SOL,-1.0693
2025-10-01,3.9479,1579163738.49,974495937.08,Solana,SOL,-4.2162
2025-11-01,3.9684,1587348728.05,120641575.92,Solana,SOL,0.5183
2025-12-01,4.3772,1750894284.1,361970674.44,Solana,SOL,10.3031
2026-01-01,4.2411,1696436306.23,966436074.18,Solana,SOL,-3.1103
2026-02-01,4.5693,1827712937.1,286551605.02,Solana,SOL,7.7384
2026-03-01,3.9503,1580121170.98,729983031.41,Solana,SOL,-13.5465
2026-04-01,4.1783,1671339474.53,671469085.85,Solana,SOL,5.7729
2026-05-01,4.1644,1665758279.43,696927203.13,Solana,SOL,-0.3339
2026-06-01,4.2817,1712684062.84,48111861.96,Solana,SOL,2.8171
2026-07-01,4.2422,1696897014.85,585230339.28,Solana,SOL,-0.9218
2026-08-01,4.4065,1762605440.16,906240755.53,Solana,SOL,3.8723
2026-09-01,4.1519,1660768110.34,993767822.98,Solana,SOL,-5.7777
2026-10-01,4.0765,1630612914.75,198992702.49,Solana,SOL,-1.8157
2026-11-01,4.4551,1782032051.23,724342815.61,Solana,SOL,9.286
2026-12-01,4.1531,1661253725.77,225212092.02,Solana,SOL,-6.7776
2014-01-01,0.0011,149910086.16,827028822.29,Dogecoin,DOGE,0.0
2014-02-01,0.0009,132399477.26,750948260.68,Dogecoin,DOGE,-11.6807
2014-03-01,0.001,143381455.22,196531486.56,Dogecoin,DOGE,8.2946
2014-04-01,0.0011,149701511.02,626196516.44,Dogecoin,DOGE,4.4079
2014-05-01,0.001,138724704.11,567839787.95,Dogecoin,DOGE,-7.3325
2014-06-01,0.001,141102480.04,458484211.17,Dogecoin,DOGE,1.714
2014-07-01,0.0011,150161622.95,870923437.95,Dogecoin,DOGE,6.4203
2014-08-01,0.001,144756011.95,939810881.23,Dogecoin,DOGE,-3.5999
2014-09-01,0.001,140807655.17,459921899.79,Dogecoin,DOGE,-2.7276
2014-10-01,0.0011,153377369.24,162888617.72,Dogecoin,DOGE,8.9269
2014-11-01,0.001,138282788.94,307432247.23,Dogecoin,DOGE,-9.8415
2014-12-01,0.0011,148266975.88,804178693.28,Dogecoin,DOGE,7.2201
2015-01-01,0.001,143690407.17,707553806.62,Dogecoin,DOGE,-3.0867
2015-02-01,0.001,138980785.33,886248299.5,Dogecoin,DOGE,-3.2776
2015-03-01,0.0011,149692013.04,640571395.42,Dogecoin,DOGE,7.707
2015-04-01,0.0011,156879103.62,587488427.1,Dogecoin,DOGE,4.8013
2015-05-01,0.001,140471729.55,677915729.77,Dogecoin,DOGE,-10.4586
2015-06-01,0.001,143496421.02,180799051.29,Dogecoin,DOGE,2.1532
2015-07-01,0.0011,147680815.24,602330010.42,Dogecoin,DOGE,2.916
2015-08-01,0.0011,150231655.2,880536803.32,Dogecoin,DOGE,1.7273
2015-09-01,0.0011,160161853.73,423795049.63,Dogecoin,DOGE,6.6099
2015-10-01,0.0011,156596925.31,115628379.4,Dogecoin,DOGE,-2.2258
2015-11-01,0.0011,160246718.06,569154141.78,Dogecoin,DOGE,2.3307
2015-12-01,0.0011,156046620.09,419475977.68,Dogecoin,DOGE,-2.621
2016-01-01,0.0011,154915805.33,130212013.95,Dogecoin,DOGE,-0.7247
2016-02-01,0.0012,161894033.83,280188258.96,Dogecoin,DOGE,4.5045
2016-03-01,0.0011,156985263.72,182666584.88,Dogecoin,DOGE,-3.0321
2016-04-01,0.001,138694288.62,808080011.97,Dogecoin,DOGE,-11.6514
2016-05-01,0.001,142729961.08,566453703.21,Dogecoin,DOGE,2.9098
2016-06-01,0.0011,159945531.99,725844308.32,Dogecoin,DOGE,12.0616
2016-07-01,0.001,146495182.41,210254938.4,Dogecoin,DOGE,-8.4093
2016-08-01,0.0011,158515305.33,189484392.88,Dogecoin,DOGE,8.2051
2016-09-01,0.001,145083888.45,231885529.21,Dogecoin,DOGE,-8.4733
2016-10-01,0.0012,164504200.2,138352568.37,Dogecoin,DOGE,13.3856
2016-11-01,0.0012,162550737.62,579261017.61,Dogecoin,DOGE,-1.1875
2016-12-01,0.001,143963699.45,911792373.33,Dogecoin,DOGE,-11.4346
2017-01-01,0.0045,636648054.78,517479259.26,Dogecoin,DOGE,342.2282
2017-02-01,0.005,705846766.02,736072723.17,Dogecoin,DOGE,10.8692
2017-03-01,0.0046,644646415.9,107503717.04,Dogecoin,DOGE,-8.6705
2017-04-01,0.0045,635078849.0,672020871.91,Dogecoin,DOGE,-1.4842
2017-05-01,0.0053,747917451.83,308000395.73,Dogecoin,DOGE,17.7677
2017-06-01,0.005,696953109.14,509280994.16,Dogecoin,DOGE,-6.8142
2017-07-01,0.0049,684570532.55,882132607.78,Dogecoin,DOGE,-1.7767
2017-08-01,0.0048,673956093.07,475260700.21,Dogecoin,DOGE,-1.5505
2017-09-01,0.0045,632723449.69,536168634.52,Dogecoin,DOGE,-6.118
2017-10-01,0.0048,671190293.12,888933623.05,Dogecoin,DOGE,6.0796
2017-11-01,0.0054,760526950.96,136992035.11,Dogecoin,DOGE,13.3102
2017-12-01,0.0049,691838424.43,624381993.26,Dogecoin,DOGE,-9.0317
2018-01-01,0.0024,333803461.22,606622877.92,Dogecoin,DOGE,-51.7512
2018-02-01,0.0025,355236773.78,438422239.22,Dogecoin,DOGE,6.4209
2018-03-01,0.0025,354836611.86,34983709.26,Dogecoin,DOGE,-0.1126
2018-04-01,0.0027,373668414.07,333449313.89,Dogecoin,DOGE,5.3072
2018-05-01,0.0023,327547540.92,277320057.07,Dogecoin,DOGE,-12.3427
2018-06-01,0.0026,364252013.43,884692439.75,Dogecoin,DOGE,11.2058
2018-07-01,0.0027,382375059.88,540753736.3,Dogecoin,DOGE,4.9754
2018-08-01,0.0026,357295268.7,516194074.15,Dogecoin,DOGE,-6.559
2018-09-01,0.0025,355725345.77,466867095.56,Dogecoin,DOGE,-0.4394
2018-10-01,0.0025,349110265.97,502597220.35,Dogecoin,DOGE,-1.8596
2018-11-01,0.0027,373695075.21,328564103.41,Dogecoin,DOGE,7.0421
2018-12-01,0.0027,373835186.92,193011752.79,Dogecoin,DOGE,0.0375
2019-01-01,0.0032,451604723.89,296727136.99,Dogecoin,DOGE,20.8032
2019-02-01,0.0029,407968318.73,761249440.85,Dogecoin,DOGE,-9.6625
2019-03-01,0.0029,409467786.01,781143795.28,Dogecoin,DOGE,0.3675
2019-04-01,0.0032,446175482.45,549000160.5,Dogecoin,DOGE,8.9647
2019-05-01,0.0028,394480348.55,158078539.79,Dogecoin,DOGE,-11.5863
2019-06-01,0.0032,454796572.76,48667092.09,Dogecoin,DOGE,15.29
2019-07-01,0.0031,433681440.5,237709686.71,Dogecoin,DOGE,-4.6428
2019-08-01,0.0028,390835441.65,541183604.29,Dogecoin,DOGE,-9.8796
2019-09-01,0.0028,389386718.43,678846565.06,Dogecoin,DOGE,-0.3707
2019-10-01,0.0029,411563695.14,422708875.98,Dogecoin,DOGE,5.6954
2019-11-01,0.0029,405586280.28,334472442.87,Dogecoin,DOGE,-1.4524
2019-12-01,0.0028,398068253.23,852552877.19,Dogecoin,DOGE,-1.8536
2020-01-01,0.0037,515654803.71,898191212.88,Dogecoin,DOGE,29.5393
2020-02-01,0.0035,485680255.4,760893276.72,Dogecoin,DOGE,-5.8129
2020-03-01,0.0034,474856398.83,496524090.34,Dogecoin,DOGE,-2.2286
2020-04-01,0.0037,511871918.63,574595870.23,Dogecoin,DOGE,7.7951
2020-05-01,0.0033,461623654.12,532806141.73,Dogecoin,DOGE,-9.8166
2020-06-01,0.0034,476744099.67,799489861.19,Dogecoin,DOGE,3.2755
2020-07-01,0.0037,517910608.26,537101207.21,Dogecoin,DOGE,8.6349
2020-08-01,0.0037,517441184.09,497390778.93,Dogecoin,DOGE,-0.0906
2020-09-01,0.0033,468704810.06,494838165.74,Dogecoin,DOGE,-9.4187
2020-10-01,0.0037,516064542.27,561233444.03,Dogecoin,DOGE,10.1044
2020-11-01,0.0034,479162753.14,633719231.36,Dogecoin,DOGE,-7.1506
2020-12-01,0.0036,509802118.68,314023514.72,Dogecoin,DOGE,6.3944
2021-01-01,0.0097,1358304727.36,914619685.38,Dogecoin,DOGE,166.4376
2021-02-01,0.0095,1330176295.12,630510181.56,Dogecoin,DOGE,-2.0708
2021-03-01,0.0105,1473089809.04,834286145.34,Dogecoin,DOGE,10.744
2021-04-01,0.01,1395124702.21,641165011.99,Dogecoin,DOGE,-5.2926
2021-05-01,0.0105,1463119172.12,135771225.65,Dogecoin,DOGE,4.8737
2021-06-01,0.0099,1390489863.63,989352774.8,Dogecoin,DOGE,-4.964
2021-07-01,0.0093,1298202488.47,461258792.18,Dogecoin,DOGE,-6.637
2021-08-01,0.0109,1519087490.03,517069799.65,Dogecoin,DOGE,17.0147
2021-09-01,0.0107,1500381286.83,616659155.69,Dogecoin,DOGE,-1.2314
2021-10-01,0.011,1535353308.24,153861284.76,Dogecoin,DOGE,2.3309
2021-11-01,0.0091,1277498218.59,788075414.63,Dogecoin,DOGE,-16.7945
2021-12-01,0.01,1396004289.99,303932339.66,Dogecoin,DOGE,9.2764
2022-01-01,0.0056,790593579.75,924132439.57,Dogecoin,DOGE,-43.3674
2022-02-01,0.0054,758610530.49,107059892.66,Dogecoin,DOGE,-4.0454
2022-03-01,0.0063,877647501.78,750580788.1,Dogecoin,DOGE,15.6914
2022-04-01,0.0058,816317574.56,987231275.93,Dogecoin,DOGE,-6.988
2022-05-01,0.0062,864042939.52,776071674.97,Dogecoin,DOGE,5.8464
2022-06-01,0.0066,917030622.9,817446247.61,Dogecoin,DOGE,6.1325
2022-07-01,0.0055,766539964.45,607069336.89,Dogecoin,DOGE,-16.4106
2022-08-01,0.0063,887389027.95,41322130.85,Dogecoin,DOGE,15.7655
